Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d052673	Zm00001d007403	4e-33	12_Zea mays	97.25	97.0075	0.0114	0.4681
Zm00001d043261	Zm00001d012610	1e-113	12_Zea mays	93.1034	91.3534	0.0362	0.2409
Zm00001d039005	Zm00001d009564	0.0	12_Zea mays	89.2523	91.0391	0.0465	0.2079
Zm00001d043950	Zm00001d039032	1e-56	09_Poaceae	50.6562	47.3039	0.2391	1.5515
Zm00001d029885	Zm00001d000176	4e-38	11_Andropogoneae	56.1837	64.898	0.1825	0.7255
Zm00001d051203	Zm00001d017330	9e-137	12_Zea mays	87.1711	93.9716	0.0253	0.3919
Zm00001d047976	Zm00001d028361	4e-12	12_Zea mays	81.25	80.531	0.0814	0.3455
Zm00001d047812	Zm00001d028606	0.0	11_Andropogoneae	93.5622	94.577	0.0338	0.2342
Zm00001d046683	Zm00001d036785	0.0	12_Zea mays	79.2829	95.9499	0.0199	0.128
Zm00001d033746	Zm00001d013428	0.0	12_Zea mays	93.5185	93.2308	0.0378	0.1456
Zm00001d021519	Zm00001d006408	7e-125	12_Zea mays	84.1509	91.2688	0.0387	0.2097
Zm00001d014165	Zm00001d000387	5e-103	09_Poaceae	43.2796	43.1635	0.4199	4.1691
Zm00001d012600	Zm00001d010687	0.0	09_Poaceae	58.1781	55.5336	0.216	4.2144
Zm00001d052229	Zm00001d044857	5e-59	09_Poaceae	65.1899	59.0258	0.1833	0.9633
Zm00001d039495	Zm00001d008812	5e-177	12_Zea mays	88.1081	86.2434	0.0487	0.4873
Zm00001d047931	Zm00001d028406	0.0	12_Zea mays	95.0549	94.8812	0.0207	0.3179
Zm00001d048191	Zm00001d028167	0.0	12_Zea mays	87.75	91.1688	0.036	0.4293
Zm00001d044170	Zm00001d011405	0.0	12_Zea mays	90.5983	93.2551	0.0335	0.1813
Zm00001d050095	Zm00001d032075	0.0	12_Zea mays	93.2907	92.5515	0.0311	0.1952
Zm00001d039105	Zm00001d011465	0.0	09_Poaceae	63.3943	77.9141	0.1205	1.2731
Zm00001d029281	Zm00001d006939	3e-135	09_Poaceae	79.6364	82.6415	0.1018	1.4129
Zm00001d039499	Zm00001d037910	0.0	09_Poaceae	77.8409	78.1369	0.0917	70.795
Zm00001d042979	Zm00001d012452	0.0	12_Zea mays	86.6577	82.5417	0.0463	0.1619
Zm00001d042585	Zm00001d038209	0.0	09_Poaceae	75.9398	79.0607	0.1135	0.9541
Zm00001d026303	Zm00001d024291	0.0	09_Poaceae	59.0457	56.0377	0.2776	1.388
Zm00001d048336	Zm00001d032989	0.0	09_Poaceae	86.7257	75.969	0.0382	1.0242
Zm00001d042040	Zm00001d011828	3e-82	10_Panicoideae	69.4639	66.9663	0.2591	0.4928
Zm00001d036477	Zm00001d014674	0.0	11_Andropogoneae	91.248	88.522	0.047	0.2202
Zm00001d043874	Zm00001d011592	7e-64	12_Zea mays	87.1795	85	0.0658	0.1521
Zm00001d029212	Zm00001d022387	0.0	09_Poaceae	45.8242	48.715	0.1905	1.011
Zm00001d047479	Zm00001d022505	1e-92	09_Poaceae	60.4278	43.7985	0.1148	0.8616
Zm00001d043578	Zm00001d011754	0.0	12_Zea mays	79.3774	82.01	0.0907	0.1523
Zm00001d032546	Zm00001d013927	6e-39	12_Zea mays	93.3868	93.3868	0.0356	0.1964
Zm00001d039040	Zm00001d009589	3e-42	12_Zea mays	97.3684	97.7358	0.0111	1.1935
Zm00001d043985	Zm00001d011507	3e-73	09_Poaceae	59.5	58.9109	0.2667	1.7815
Zm00001d029274	Zm00001d006933	1e-130	09_Poaceae	57.3134	52.1739	0.2959	21.2356
Zm00001d043066	Zm00001d012508	2e-136	10_Panicoideae	57.0833	57.8059	0.305	0.6178
Zm00001d031120	Zm00001d013652	0.0	09_Poaceae	79.3269	77.9528	0.1354	1.0149
Zm00001d051135	Zm00001d025853	0.0	09_Poaceae	68.0639	74.4541	0.1616	1.0481
Zm00001d039459	Zm00001d037749	7e-23	09_Poaceae	18.8341	28.4746	0.6843	93.8792
Zm00001d024364	Zm00001d002391	0.0	09_Poaceae	83.6364	79.1587	0.0743	1.0857
Zm00001d038205	Zm00001d010249	0.0	11_Andropogoneae	75.6098	74.6988	0.1116	0.374
Zm00001d042609	Zm00001d038221	1e-142	09_Poaceae	77.6271	67.5516	0.0968	0.9954
Zm00001d047274	Zm00001d029518	3e-49	12_Zea mays	30.1645	76.7442	0.1037	0.3483
Zm00001d046673	Zm00001d036781	4e-27	12_Zea mays	93.8462	85.9155	0.0483	0.5166
Zm00001d034373	Zm00001d013108	0.0	12_Zea mays	94.1936	92.6004	0.0259	0.5086
Zm00001d025947	Zm00001d002826	8e-21	12_Zea mays	85.1429	83.7079	0.0554	0.312
Zm00001d045204	Zm00001d036298	3e-47	05_Magnoliophyta	79.5812	85.8757	0.052	0.4143
Zm00001d049442	Zm00001d000023	4e-112	12_Zea mays	87.4871	87.7593	0.0619	0.1339
Zm00001d051241	Zm00001d025911	0.0	09_Poaceae	62.9172	64.676	0.2033	1.0446
Zm00001d038388	Zm00001d010543	4e-106	12_Zea mays	65.097	58.4577	0.2116	0.7592
Zm00001d043011	Zm00001d038442	5e-78	09_Poaceae	76.555	64.7773	0.1244	1.2399
Zm00001d019194	Zm00001d005229	4e-152	12_Zea mays	87.251	92.0168	0.0504	0.1691
Zm00001d014610	Zm00001d000304	5e-22	09_Poaceae	17.1076	23.3173	0.9635	81.5283
Zm00001d045046	Zm00001d037098	0.0	12_Zea mays	86.9023	80.2303	0.0576	0.2106
Zm00001d034520	Zm00001d013045	4e-75	12_Zea mays	96.2617	96.2617	0.0177	0.2942
Zm00001d025889	Zm00001d017323	0.0	09_Poaceae	63.2293	64.6325	0.2063	27.1662
Zm00001d022189	Zm00001d006906	2e-72	12_Zea mays	85.0394	85.7143	0.0584	0.1968
Zm00001d038690	Zm00001d010743	0.0	12_Zea mays	94.2346	93.1238	0.0253	0.3312
Zm00001d048013	Zm00001d028287	5e-166	12_Zea mays	87.6106	82.5	0.0679	0.2844
Zm00001d039394	Zm00001d008909	7e-116	12_Zea mays	91.2387	89.881	0.0328	0.2341
Zm00001d042669	Zm00001d012257	0.0	12_Zea mays	81.958	87.8561	0.0681	0.1893
Zm00001d045064	Zm00001d018326	1e-116	09_Poaceae	80.9798	78.9326	0.0852	1.2649
Zm00001d011588	Zm00001d009532	2e-66	09_Poaceae	48.3871	58.7189	0.2484	1.7907
Zm00001d047293	Zm00001d029539	4e-42	12_Zea mays	78.5714	77	0.0702	0.4227
Zm00001d017397	Zm00001d002826	4e-27	09_Poaceae	55.5556	61.7978	0.2286	1.744
Zm00001d044171	Zm00001d009698	5e-54	09_Poaceae	44.058	43.804	0.3226	2.1463
Zm00001d037744	Zm00001d008863	0.0	09_Poaceae	70.5107	84.9206	0.0863	1.0799
Zm00001d033754	Zm00001d013423	0.0	11_Andropogoneae	87.6877	78.9189	0.0537	0.3211
Zm00001d052079	Zm00001d018307	0.0	11_Andropogoneae	20.9346	83.5821	0.1147	0.2847
Zm00001d017379	Zm00001d002854	3e-70	09_Poaceae	64.1618	60.989	0.2059	1.0717
Zm00001d017575	Zm00001d002642	9e-36	09_Poaceae	61.7647	48.2255	0.1795	1.7975
Zm00001d032485	Zm00001d013886	5e-97	12_Zea mays	88.3562	90.2098	0.0613	0.2022
Zm00001d044662	Zm00001d023286	1e-22	12_Zea mays	65	66.3265	0.1869	0.2839
Zm00001d026286	Zm00001d002339	2e-90	12_Zea mays	100	100	0	0
Zm00001d052077	Zm00001d018312	1e-70	08_commelinids	36.4431	37.7644	0.4244	16.974
Zm00001d033374	Zm00001d013546	4e-94	12_Zea mays	92.1569	22.381	0.0522	0.2691
Zm00001d049990	Zm00001d005869	8e-77	09_Poaceae	52.8351	51.5075	0.3005	2.4184
Zm00001d043095	Zm00001d012529	7e-17	12_Zea mays	68.0541	72.4252	0.1653	0.2793
Zm00001d043666	Zm00001d011716	0.0	11_Andropogoneae	87.0742	86.8467	0.0746	0.1956
Zm00001d043087	Zm00001d038514	7e-78	09_Poaceae	65.0943	61.0619	0.1719	2.2513
Zm00001d021635	Zm00001d006499	0.0	11_Andropogoneae	82.8006	71.9577	0.106	0.212
Zm00001d050330	Zm00001d032263	3e-139	12_Zea mays	69.4444	73.1707	0.0774	0.4442
Zm00001d041405	Zm00001d033322	9e-146	09_Poaceae	50	46.1977	0.4032	0.9951
Zm00001d047582	Zm00001d022538	1e-139	09_Poaceae	57.971	73.8007	0.1628	2.5556
Zm00001d047240	Zm00001d029420	0.0	11_Andropogoneae	77.5796	77.6786	0.1426	0.2872
Zm00001d038340	Zm00001d010202	0.0	12_Zea mays	96.0445	96.0445	0.0178	0.2531
Zm00001d033791	Zm00001d013409	7e-67	12_Zea mays	89.1775	85.8333	0.0408	0.395
Zm00001d050923	Zm00001d017049	0.0	12_Zea mays	85.9944	95.3416	0.0214	0.1608
Zm00001d045077	Zm00001d018343	5e-64	09_Poaceae	46.89	45.5814	0.2696	3.4767
Zm00001d033271	Zm00001d000308	2e-123	12_Zea mays	82.9932	84.7222	0.065	0.3631
Zm00001d042093	Zm00001d011873	2e-101	11_Andropogoneae	43.9528	69.3023	0.2596	0.6128
Zm00001d034015	Zm00001d013268	0.0	05_Magnoliophyta	67.7321	68.567	0.1943	96.6634
Zm00001d039254	Zm00001d009030	3e-175	12_Zea mays	53.9548	42.7293	0.1399	0.6322
Zm00001d026060	Zm00001d002592	0.0	12_Zea mays	90	94.6392	0.0204	0.2953
Zm00001d020948	Zm00001d006031	0.0	12_Zea mays	84.6154	84.153	0.0744	0.2529
Zm00001d039010	Zm00001d009567	2e-91	11_Andropogoneae	87.5458	84.7518	0.0494	0.6531
Zm00001d033787	Zm00001d013411	0.0	12_Zea mays	86.052	87.5	0.0679	0.2739
Zm00001d033344	Zm00001d013741	0.0	12_Zea mays	88.3465	87.2473	0.0589	0.3114
Zm00001d025668	Zm00001d003333	0.0	12_Zea mays	86.7635	86.7635	0.0675	0.1476
Zm00001d052093	Zm00001d045036	2e-53	09_Poaceae	40.5204	36.0927	0.4967	3.2209
Zm00001d049666	Zm00001d035094	4e-104	10_Panicoideae	97.351	97.351	0.0109	0.8147
Zm00001d033596	Zm00001d013505	2e-141	11_Andropogoneae	90.0474	87.963	0.0618	0.5238
Zm00001d036573	Zm00001d014360	3e-159	12_Zea mays	88.4615	85.9195	0.0564	0.1732
Zm00001d053719	Zm00001d015600	0.0	12_Zea mays	95.5335	95.5335	0.0231	0.1894
Zm00001d053732	Zm00001d015474	0.0	11_Andropogoneae	92.0611	92.9122	0.0346	0.2773
Zm00001d047535	Zm00001d029028	1e-75	12_Zea mays	86.0963	85.6383	0.0554	0.4223
Zm00001d045326	Zm00001d036206	0.0	12_Zea mays	95.0184	93.2971	0.0218	0.2003
Zm00001d036972	Zm00001d016285	0.0	09_Poaceae	55.4171	55.7915	0.2732	31.1279
Zm00001d018876	Zm00001d007899	2e-53	12_Zea mays	55.1724	68.2927	0.1781	1.3062
Zm00001d039019	Zm00001d009573	2e-87	12_Zea mays	72.069	76	0.1564	0.2245
Zm00001d051387	Zm00001d002718	3e-29	09_Poaceae	68.9266	67.6838	0.176	0.9759
Zm00001d046641	Zm00001d036769	5e-32	11_Andropogoneae	72.2689	74.1379	0.1387	0.2417
Zm00001d045297	Zm00001d036240	0.0	12_Zea mays	93.3594	65.8402	0.0337	0.2146
Zm00001d013055	Zm00001d007767	1e-128	09_Poaceae	82.6271	87.8378	0.0473	1.3752
Zm00001d012417	Zm00001d010527	4e-175	09_Poaceae	71.3615	70.6977	0.1505	2.8591
Zm00001d040554	Zm00001d024768	9e-28	09_Poaceae	44.5783	47.3492	0.3894	2.9038
Zm00001d021065	Zm00001d006102	0.0	12_Zea mays	88.0361	87.6404	0.0527	0.1683
Zm00001d050903	Zm00001d016973	9e-51	12_Zea mays	46.3351	75	0.17	0.3511
Zm00001d025863	Zm00001d017263	6e-74	09_Poaceae	86.3095	71.0784	0.0571	1.0472
Zm00001d040286	Zm00001d008333	6e-158	12_Zea mays	60.8696	56	0.3373	0.4296
Zm00001d052173	Zm00001d018150	3e-55	09_Poaceae	56.422	58.8517	0.2833	1.0245
Zm00001d034187	Zm00001d013184	3e-58	10_Panicoideae	57.377	27.027	0.4055	1.2528
Zm00001d026317	Zm00001d002288	6e-85	09_Poaceae	70.0422	77.5701	0.1009	0.5689
Zm00001d038988	Zm00001d009548	0.0	12_Zea mays	84.991	83.1858	0.1011	0.3475
Zm00001d052268	Zm00001d018028	1e-98	12_Zea mays	87.3913	88.1579	0.0578	0.3052
Zm00001d012457	Zm00001d010579	0.0	09_Poaceae	92.9104	92.0518	0.0361	0.7348
Zm00001d026269	Zm00001d002369	0.0	12_Zea mays	94.5378	71.4286	0.032	0.1648
Zm00001d026002	Zm00001d002568	5e-45	12_Zea mays	78.2609	81.8182	0.0833	0.4795
Zm00001d033455	Zm00001d013610	1e-52	06_Mesangiospermae	49.5652	51.8182	0.2904	1.7181
Zm00001d025814	Zm00001d003091	3e-155	12_Zea mays	78.3422	80.4945	0.0957	0.5627
Zm00001d034502	Zm00001d007769	0.0	09_Poaceae	61.1694	53.1943	0.267	1.1188
Zm00001d047239	Zm00001d029419	0.0	12_Zea mays	85.6531	82.9875	0.0586	0.1626
Zm00001d043090	Zm00001d012524	0.0	12_Zea mays	94.2549	93.9177	0.0218	0.5191
Zm00001d039920	Zm00001d008585	1e-170	08_commelinids	41.7647	43.6252	0.3914	8.4345
Zm00001d018694	Zm00001d007960	0.0	12_Zea mays	98.3577	98.3577	0.0093	0.2355
Zm00001d049938	Zm00001d031943	0.0	12_Zea mays	90.9091	93.8735	0.0281	0.1772
Zm00001d049858	Zm00001d031651	7e-46	12_Zea mays	93.0556	75.2809	0.028	0.3854
Zm00001d020617	Zm00001d005816	0.0	11_Andropogoneae	89.9687	90.1099	0.0436	0.2317
Zm00001d053880	Zm00001d015268	0.0	09_Poaceae	80.3383	80.5085	0.0691	0.352
Zm00001d051441	Zm00001d026091	1e-161	09_Poaceae	82.1333	80.6283	0.1169	0.854
Zm00001d026186	Zm00001d002750	7e-74	11_Andropogoneae	80.6358	81.1047	0.0875	0.1977
Zm00001d025699	Zm00001d003272	3e-139	12_Zea mays	82.5221	82.7051	0.069	0.4247
Zm00001d017401	Zm00001d002823	9e-21	09_Poaceae	66.8622	78.6207	0.114	1.5267
Zm00001d021310	Zm00001d006221	0.0	12_Zea mays	88.4868	90.2685	0.0696	0.1802
Zm00001d044864	Zm00001d037205	3e-105	09_Poaceae	74.6951	72.9167	0.1375	0.9796
Zm00001d026158	Zm00001d017513	0.0	09_Poaceae	64.3454	65.4391	0.2133	1.023
Zm00001d050844	Zm00001d016902	0.0	12_Zea mays	89.1697	86.819	0.0527	0.1597
Zm00001d046568	Zm00001d015549	2e-156	09_Poaceae	81.6456	79.3846	0.0611	0.8357
Zm00001d039685	Zm00001d037480	4e-163	02_Viridiplantae	36.8354	34.5196	0.4536	130.13071
Zm00001d034130	Zm00001d013210	5e-27	12_Zea mays	93.617	93.617	0.0244	0.4163
Zm00001d053875	Zm00001d015293	0.0	11_Andropogoneae	86.0526	77.3964	0.0684	0.1795
Zm00001d031840	Zm00001d005931	7e-81	08_commelinids	66.2338	71.3287	0.1138	2.1376
Zm00001d044579	Zm00001d009354	0.0	09_Poaceae	69.8381	70.9877	0.1517	1.5438
Zm00001d031810	Zm00001d005918	7e-56	09_Poaceae	43.0189	60.3175	0.1724	3.0565
Zm00001d044760	Zm00001d037271	3e-41	12_Zea mays	84.1845	83.2248	0.0967	0.308
Zm00001d015243	Zm00001d014690	1e-178	09_Poaceae	71.1538	65.0754	0.1716	1.0311
Zm00001d033049	Zm00001d014253	2e-16	09_Poaceae	44.4444	45	0.426	2.237
Zm00001d046716	Zm00001d036789	6e-171	12_Zea mays	66.3889	85.6631	0.1061	0.2358
Zm00001d032873	Zm00001d014128	4e-27	12_Zea mays	82.1333	81.2665	0.0632	0.5216
Zm00001d012245	Zm00001d010211	1e-62	09_Poaceae	67.2269	67.2269	0.119	2.3516
Zm00001d053202	Zm00001d006193	0.0	09_Poaceae	73.6648	71.3012	0.1343	3.0742
Zm00001d029749	Zm00001d027409	2e-51	09_Poaceae	55.3114	46.1774	0.1909	106.3212
Zm00001d047979	Zm00001d028358	0.0	12_Zea mays	88.2852	88.4354	0.0325	0.111
Zm00001d022499	Zm00001d007111	0.0	11_Andropogoneae	95.2715	94.9389	0.0237	0.1707
Zm00001d049806	Zm00001d031587	2e-14	09_Poaceae	3.1401	6.20525	1.5585	56.8729
Zm00001d039706	Zm00001d008690	0.0	11_Andropogoneae	74.2	87.7069	0.0823	0.3009
Zm00001d036610	Zm00001d014412	2e-41	12_Zea mays	66.9211	63.835	0.1832	0.5741
Zm00001d053214	Zm00001d032028	0.0	12_Zea mays	88.5533	88.5533	0.0504	0.5066
Zm00001d019520	Zm00001d005445	0.0	12_Zea mays	78.8432	90.718	0.0442	0.2172
Zm00001d040536	Zm00001d008205	0.0	12_Zea mays	76.1905	67.7116	0.1256	0.3373
Zm00001d047607	Zm00001d028920	0.0	12_Zea mays	92.3228	86.8519	0.0412	0.1034
Zm00001d034128	Zm00001d013212	0.0	11_Andropogoneae	84.6847	85.9756	0.0613	0.4002
Zm00001d030303	Zm00001d028399	2e-113	09_Poaceae	56.25	64.4776	0.2118	3.8578
Zm00001d051316	Zm00001d002801	7e-14	09_Poaceae	44.6108	37.8173	0.3072	2.3424
Zm00001d043812	Zm00001d011618	2e-147	12_Zea mays	86.4407	87.931	0.0516	0.2524
Zm00001d018998	Zm00001d007790	7e-59	09_Poaceae	32.6582	32.3308	0.5435	1.0251
Zm00001d042753	Zm00001d038284	1e-23	09_Poaceae	42.2481	43.083	0.4598	87.3676
Zm00001d024733	Zm00001d010927	1e-69	11_Andropogoneae	66.1538	41.5172	0.2204	0.2746
Zm00001d051678	Zm00001d017883	0.0	11_Andropogoneae	83.9942	85.2855	0.0788	0.2225
Zm00001d026200	Zm00001d002479	2e-60	11_Andropogoneae	66.0494	61.8497	0.241	0.6818
Zm00001d020731	Zm00001d005901	4e-82	12_Zea mays	69.8885	72.8682	0.1318	0.3098
Zm00001d043383	Zm00001d012691	2e-140	12_Zea mays	45.1243	82.23	0.0954	0.7947
Zm00001d052167	Zm00001d018158	1e-39	12_Zea mays	71.7391	69.9153	0.116	0.4765
Zm00001d032943	Zm00001d014165	5e-98	09_Poaceae	48.248	48.1183	0.3376	4.3425
Zm00001d029038	Zm00001d022431	1e-21	09_Poaceae	52.3438	52.1401	0.2818	4.9253
Zm00001d047894	Zm00001d028473	2e-135	12_Zea mays	69.395	56.3584	0.2441	0.506
Zm00001d038864	Zm00001d009413	1e-99	11_Andropogoneae	76.4228	83.1858	0.1134	0.3067
Zm00001d031818	Zm00001d005919	2e-51	09_Poaceae	54.3933	60.7477	0.1994	1.9727
Zm00001d020790	Zm00001d005939	2e-116	12_Zea mays	80.7229	80.4805	0.0862	0.3592
Zm00001d034517	Zm00001d013047	0.0	12_Zea mays	99.6743	99.6743	0.0015	0.1672
Zm00001d046916	Zm00001d015463	2e-20	09_Poaceae	55.6757	56.5934	0.2521	1.3907
Zm00001d039506	Zm00001d008817	0.0	12_Zea mays	77.0713	90.7029	0.0292	0.1704
Zm00001d051393	Zm00001d002703	9e-11	09_Poaceae	33.1155	26.2976	0.6554	2.201
Zm00001d048369	Zm00001d027598	0.0	10_Panicoideae	53.7275	80.695	0.0831	0.2174
Zm00001d029009	Zm00001d007186	0.0	09_Poaceae	70.2703	72.5322	0.1555	1.1292
Zm00001d025352	Zm00001d003797	5e-81	12_Zea mays	79.2208	78.7097	0.0776	0.4771
Zm00001d039965	Zm00001d008569	0.0	12_Zea mays	91.3043	79.7468	0.0445	0.2664
Zm00001d021401	Zm00001d006320	2e-118	11_Andropogoneae	95.6522	79.0419	0.0206	0.2252
Zm00001d033589	Zm00001d013509	6e-39	12_Zea mays	57.9545	85	0.0719	0.4239
Zm00001d048347	Zm00001d027530	1e-148	12_Zea mays	88.3281	86.1538	0.0489	0.3794
Zm00001d038840	Zm00001d011135	4e-130	12_Zea mays	81.1594	80.8664	0.1247	0.3132
Zm00001d042853	Zm00001d010066	2e-45	09_Poaceae	49.0566	49.5913	0.3618	86.516
Zm00001d042371	Zm00001d012063	2e-13	12_Zea mays	51.0204	47.3934	0.3471	0.969
Zm00001d052149	Zm00001d037156	0.0	02_Viridiplantae	40.0263	45.5772	0.451	1.2697
Zm00001d038288	Zm00001d012285	1e-62	09_Poaceae	62.1622	56.0976	0.1772	1.6507
Zm00001d037150	Zm00001d018209	3e-84	09_Poaceae	53.0516	64.9425	0.199	1.9407
Zm00001d034719	Zm00001d012921	0.0	12_Zea mays	88.3562	95.7921	0.0192	0.1324
Zm00001d025375	Zm00001d003742	0.0	11_Andropogoneae	82.3704	82.6152	0.086	0.2384
Zm00001d053759	Zm00001d015440	1e-11	12_Zea mays	66.0194	41.7178	0.2048	0.7421
Zm00001d021420	Zm00001d006310	8e-165	12_Zea mays	90.458	89.7727	0.0523	0.1706
Zm00001d042312	Zm00001d012005	0.0	12_Zea mays	95.0348	91.6667	0.0242	0.1385
Zm00001d052070	Zm00001d018316	0.0	12_Zea mays	94.7509	94.7509	0.0258	0.0891
Zm00001d034298	Zm00001d013130	1e-166	12_Zea mays	78.1991	85.2713	0.0707	0.1589
Zm00001d053017	Zm00001d004804	0.0	12_Zea mays	99.4545	99.4545	0.0025	0.1677
Zm00001d048119	Zm00001d028034	0.0	11_Andropogoneae	88.2045	84.125	0.065	0.2369
Zm00001d043812	Zm00001d038921	1e-105	09_Poaceae	67.7966	65.0406	0.2013	94.1843
Zm00001d044812	Zm00001d018024	0.0	09_Poaceae	87.5208	88.4034	0.0439	1.3845
Zm00001d021659	Zm00001d006517	0.0	12_Zea mays	90.3967	95.1648	0.023	0.1805
Zm00001d051429	Zm00001d017558	4e-158	12_Zea mays	84.4875	86.6477	0.0547	0.4431
Zm00001d021392	Zm00001d006328	0.0	12_Zea mays	95.4617	95.4617	0.0229	0.1514
Zm00001d027585	Zm00001d014046	3e-32	09_Poaceae	50.2347	55.7292	0.319	1.5142
Zm00001d034755	Zm00001d012893	0.0	12_Zea mays	79.7227	80.8436	0.1003	0.1579
Zm00001d049380	Zm00001d002326	0.0	09_Poaceae	77.2374	76.6409	0.1225	0.9673
Zm00001d047446	Zm00001d007067	3e-129	09_Poaceae	66.4756	61.8667	0.1537	1.0979
Zm00001d032873	Zm00001d027708	8e-12	09_Poaceae	44.2667	40.7862	0.296	13.7014
Zm00001d052112	Zm00001d037117	2e-40	09_Poaceae	37.9052	41.3043	0.3092	1.9163
Zm00001d041418	Zm00001d033319	5e-58	09_Poaceae	56.9565	57.9646	0.1977	1.6771
Zm00001d046539	Zm00001d015788	0.0	09_Poaceae	92.7136	92.25	0.0364	2.0765
Zm00001d051203	Zm00001d025891	2e-116	09_Poaceae	67.1053	78.4615	0.1126	2.0247
Zm00001d038695	Zm00001d012712	3e-148	09_Poaceae	67.6471	68.0473	0.1674	1.5303
Zm00001d022400	Zm00001d007086	5e-51	12_Zea mays	19.685	79.3651	0.1228	0.4716
Zm00001d029978	Zm00001d000052	2e-124	12_Zea mays	87.7273	66.782	0.0753	0.224
Zm00001d038921	Zm00001d011618	6e-90	09_Poaceae	64.4986	68.3908	0.1852	93.0732
Zm00001d026191	Zm00001d002760	9e-26	03_Embryophyta	28.5185	21.6292	0.4622	117.9834
Zm00001d021610	Zm00001d006473	0.0	11_Andropogoneae	66.205	61.6774	0.2766	0.3643
Zm00001d024357	Zm00001d002387	3e-25	09_Poaceae	45.7317	39.6825	0.3602	3.1796
Zm00001d025891	Zm00001d002969	6e-147	12_Zea mays	94.2308	94.5946	0.0223	0.3262
Zm00001d047920	Zm00001d028414	3e-116	12_Zea mays	65.625	77.1429	0.0759	0.1372
Zm00001d037738	Zm00001d008881	6e-36	10_Panicoideae	58.9147	53.5211	0.2615	1.5811
Zm00001d012584	Zm00001d010676	1e-34	09_Poaceae	55.7576	44.878	0.2366	12.6961
Zm00001d049870	Zm00001d031665	6e-100	11_Andropogoneae	69.906	70.7936	0.1504	0.4093
Zm00001d040555	Zm00001d008187	0.0	09_Poaceae	75	78.6026	0.1287	1.704
Zm00001d025892	Zm00001d002967	0.0	11_Andropogoneae	91.3556	92.2619	0.038	0.1063
Zm00001d020803	Zm00001d005950	1e-28	09_Poaceae	48.7952	14.6209	0.5932	0.5556
Zm00001d022627	Zm00001d006237	0.0	12_Zea mays	77.7132	78.7819	0.097	0.4098
Zm00001d032088	Zm00001d005802	1e-32	09_Poaceae	69.3431	60.8974	0.1716	1.5521
Zm00001d043914	Zm00001d009562	2e-133	09_Poaceae	46.3588	13.9052	0.3894	1.3416
Zm00001d031543	Zm00001d020985	0.0	09_Poaceae	68.9469	66.958	0.1674	1.1069
Zm00001d042598	Zm00001d038217	1e-14	09_Poaceae	29.549	25.1989	0.7744	1.8786
Zm00001d043771	Zm00001d038891	0.0	09_Poaceae	74.8538	70.5882	0.1389	0.9289
Zm00001d043407	Zm00001d012710	7e-27	11_Andropogoneae	83.5616	76.8908	0.0632	0.2394
Zm00001d046492	Zm00001d036894	4e-150	12_Zea mays	86.3158	87.5445	0.0628	0.2311
Zm00001d021268	Zm00001d006195	2e-110	12_Zea mays	75.3138	73.7705	0.1121	0.6775
Zm00001d026333	Zm00001d002267	0.0	12_Zea mays	81.3163	84.9224	0.0783	0.2631
Zm00001d053815	Zm00001d015354	2e-24	12_Zea mays	74.6032	74.6032	0.1156	0.7209
Zm00001d046580	Zm00001d036740	4e-51	12_Zea mays	60.1896	63.1841	0.2115	0.6398
Zm00001d047805	Zm00001d028619	1e-144	12_Zea mays	74.1071	77.3292	0.123	0.2321
Zm00001d017274	Zm00001d003016	0.0	09_Poaceae	87.6245	78.0735	0.0599	0.894
Zm00001d044831	Zm00001d018040	5e-65	09_Poaceae	32.7448	42.0619	0.4512	1.4562
Zm00001d053713	Zm00001d015628	2e-39	12_Zea mays	92.8058	92.8058	0.0314	0.5151
Zm00001d049687	Zm00001d035076	0.0	12_Zea mays	83.6957	86.0335	0.0522	0.2102
Zm00001d038932	Zm00001d009493	2e-115	12_Zea mays	95.288	94.3005	0.0224	0.2401
Zm00001d043204	Zm00001d038584	1e-29	09_Poaceae	51.6129	45.7143	0.2765	8.6398
Zm00001d040010	Zm00001d008531	0.0	12_Zea mays	86.3793	86.0825	0.0711	0.1785
Zm00001d051308	Zm00001d002817	5e-148	09_Poaceae	72.9545	67.793	0.1602	0.9221
Zm00001d052288	Zm00001d017986	0.0	12_Zea mays	78.6036	77.2124	0.1241	0.2345
Zm00001d038929	Zm00001d009488	0.0	09_Poaceae	98.5533	98.5533	0.0069	0.134
Zm00001d044970	Zm00001d018209	2e-79	09_Poaceae	50.463	62.6437	0.2357	1.8069
Zm00001d029772	Zm00001d000391	0.0	12_Zea mays	92.8	93.5484	0.0334	0.2565
Zm00001d035527	Zm00001d010997	0.0	12_Zea mays	84.7677	85.0917	0.073	0.2154
Zm00001d051561	Zm00001d017767	6e-146	12_Zea mays	73.5669	82.7957	0.0932	0.172
Zm00001d038655	Zm00001d010716	0.0	11_Andropogoneae	83.1538	82.1429	0.0822	0.2087
Zm00001d047224	Zm00001d029416	0.0	11_Andropogoneae	94.7945	78.1038	0.0269	0.2043
Zm00001d039284	Zm00001d009009	5e-50	09_Poaceae	27.7174	62.1951	0.261	0.6008
