Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d047981	Zm00001d003531	0.0	05_Magnoliophyta	77.1429	77.3006	0.1138	3.3721
Zm00001d049201	Zm00001d004664	0.0	12_Zea mays	89.3822	89.9029	0.0466	0.3872
Zm00001d021685	Zm00001d011854	1e-18	01_Eukaryota	39.5957	33.9104	0.5198	12.8238
Zm00001d012302	Zm00001d004915	7e-71	09_Poaceae	36.5482	42.3529	0.4368	27.8432
Zm00001d029341	Zm00001d003434	2e-143	09_Poaceae	32.1526	30.8094	0.5292	21.9858
Zm00001d018833	Zm00001d009041	3e-92	12_Zea mays	39.528	77.0115	0.0644	0.0257
Zm00001d039180	Zm00001d005199	0.0	10_Panicoideae	88.3041	80.8929	0.054	0.4684
Zm00001d052431	Zm00001d005005	4e-13	12_Zea mays	31.9915	33.114	0.3683	0.9516
Zm00001d004903	Zm00001d003777	1e-13	09_Poaceae	14.3813	32.0896	0.7944	105.1025
Zm00001d042694	Zm00001d012863	0.0	05_Magnoliophyta	54.6597	57.8714	0.3286	61.9055
Zm00001d033338	Zm00001d031970	7e-96	01_Eukaryota	20.3822	43.0493	0.6072	10.6147
Zm00001d040356	Zm00001d018034	6e-162	02_Viridiplantae	55.7303	54.267	0.2951	130.7946
Zm00001d045557	Zm00001d032909	0.0	03_Embryophyta	33.5658	47.3555	0.3519	16.1429
Zm00001d042336	Zm00001d012023	1e-155	09_Poaceae	38.8571	77.7143	0.1043	1.2496
Zm00001d038196	Zm00001d028235	2e-63	01_Eukaryota	31.1909	27.5459	0.7798	17.5527
Zm00001d042618	Zm00001d010233	1e-117	09_Poaceae	70.6667	62.1094	0.1354	2.238
Zm00001d045913	Zm00001d037426	2e-38	12_Zea mays	73.125	79.0541	0.1275	0.2352
Zm00001d013488	Zm00001d006154	2e-13	04_Tracheophyta	26.338	29.8246	0.795	31.1522
Zm00001d014297	Zm00001d012005	0.0	05_Magnoliophyta	53.7726	48.4674	0.355	15.0558
Zm00001d047049	Zm00001d012573	9e-164	12_Zea mays	73.9612	40.1504	0.1808	0.2229
Zm00001d009851	Zm00001d002882	6e-98	12_Zea mays	47.5442	59.1687	0.2731	0.7589
Zm00001d051415	Zm00001d044976	8e-134	05_Magnoliophyta	28.5417	37.8453	0.5437	3.95
Zm00001d049166	Zm00001d035759	2e-13	05_Magnoliophyta	60.8696	60	0.2	161.1846
Zm00001d037082	Zm00001d027901	1e-28	11_Andropogoneae	41.4815	30.9392	0.2035	1.2553
Zm00001d040702	Zm00001d009138	2e-103	09_Poaceae	53.1335	53.8674	0.3435	129.82021
Zm00001d042290	Zm00001d006102	0.0	08_commelinids	66.5049	61.573	0.2172	1.3535
Zm00001d050219	Zm00001d049076	2e-26	01_Eukaryota	11.0977	7.26125	1.229	39.8951
Zm00001d048007	Zm00001d043534	2e-89	05_Magnoliophyta	51.2987	44.6328	0.4183	2.3541
Zm00001d051389	Zm00001d026650	0.0	05_Magnoliophyta	53.9948	40.878	0.3271	12.2327
Zm00001d042527	Zm00001d038647	3e-46	09_Poaceae	72.8395	70.6587	0.1623	1.4504
Zm00001d025190	Zm00001d016967	6e-140	12_Zea mays	92.8571	58.209	0.0239	0.0482
Zm00001d028896	Zm00001d012155	1e-148	05_Magnoliophyta	29.1829	30.426	0.7157	14.4117
Zm00001d043962	Zm00001d039138	6e-108	09_Poaceae	33.1354	33.655	0.5568	2.2556
Zm00001d048577	Zm00001d004340	0.0	09_Poaceae	73.0159	72.6316	0.1512	1.2265
Zm00001d013465	Zm00001d009646	8e-77	03_Embryophyta	24.48	32.2105	0.569	75.6074
Zm00001d032888	Zm00001d018791	2e-109	07_Petrosaviidae	44.1096	41.3882	0.3739	147.0679
Zm00001d049000	Zm00001d031840	2e-21	05_Magnoliophyta	29.0476	39.6104	0.3396	9.2529
Zm00001d051652	Zm00001d020810	2e-16	01_Eukaryota	13.7883	11.1361	1.0512	43.5726
Zm00001d025388	Zm00001d021487	0.0	09_Poaceae	58.5947	58.375	0.277	1.5997
Zm00001d034868	Zm00001d025892	6e-48	01_Eukaryota	17.5309	13.9489	1.0657	60.7643
Zm00001d017117	Zm00001d003257	0.0	09_Poaceae	84.3188	63.4429	0.1073	1.1545
Zm00001d038739	Zm00001d014809	8e-83	03_Embryophyta	26.7016	31.4168	0.6163	64.5457
Zm00001d047110	Zm00001d017502	8e-125	05_Magnoliophyta	48.5564	41.7607	0.3312	11.0075
Zm00001d052538	Zm00001d042384	0.0	12_Zea mays	88.7195	89.2638	0.0623	0.0912
Zm00001d044985	Zm00001d021297	2e-67	05_Magnoliophyta	35.6707	25.9136	0.6793	3.8773
Zm00001d032521	Zm00001d002837	1e-73	09_Poaceae	63.913	34.4262	0.2474	4.4263
Zm00001d046644	Zm00001d002391	5e-17	05_Magnoliophyta	6.76056	4.58891	0.5881	71.9489
Zm00001d041804	Zm00001d023707	6e-63	12_Zea mays	96.4072	92.5287	0.0208	0.1538
Zm00001d037858	Zm00001d009987	0.0	12_Zea mays	92.6997	94.5225	0.0294	0.1332
Zm00001d039263	Zm00001d035872	2e-14	06_Mesangiospermae	58.2192	51.8293	0.2729	5.9095
Zm00001d043227	Zm00001d016591	2e-150	05_Magnoliophyta	50.5721	43.4185	0.3187	14.6961
Zm00001d052493	Zm00001d033983	3e-58	03_Embryophyta	27.9006	27.0053	0.513	4.7944
Zm00001d048563	Zm00001d027365	0.0	09_Poaceae	72.7437	72.482	0.1438	1.651
Zm00001d049293	Zm00001d035145	1e-33	09_Poaceae	41.5486	46.3158	0.4551	3.0138
Zm00001d047077	Zm00001d039265	6e-146	05_Magnoliophyta	43.5805	44.7124	0.4283	71.0452
Zm00001d021255	Zm00001d012636	0.0	09_Poaceae	45.9574	50.0773	0.3939	2.1981
Zm00001d051884	Zm00001d019752	1e-13	05_Magnoliophyta	21.1087	29.5522	0.7859	5.039
Zm00001d050241	Zm00001d012791	2e-32	05_Magnoliophyta	15.8631	27.2	0.6588	12.8201
Zm00001d035561	Zm00001d005472	5e-66	09_Poaceae	40	41.2698	0.5136	4.825
Zm00001d048117	Zm00001d028785	3e-45	05_Magnoliophyta	44.186	44.7059	0.4265	103.7128
Zm00001d019922	Zm00001d005106	0.0	12_Zea mays	84.5133	82.8633	0.0898	0.1611
Zm00001d049105	Zm00001d012384	8e-18	12_Zea mays	37.3034	76.4977	0.1524	0.5077
Zm00001d046236	Zm00001d032344	0.0	05_Magnoliophyta	35.3391	37.9877	0.5152	98.0112
Zm00001d016176	Zm00001d010492	2e-154	05_Magnoliophyta	54.5455	45.5696	0.2542	4.019
Zm00001d044129	Zm00001d039131	0.0	09_Poaceae	54.8632	64.6953	0.1808	1.2365
Zm00001d050056	Zm00001d032123	1e-61	11_Andropogoneae	27.8481	59.4595	0.0404	0.0614
Zm00001d022457	Zm00001d007160	1e-129	09_Poaceae	63.6364	67.8125	0.1751	1.6165
Zm00001d051242	Zm00001d042804	4e-18	03_Embryophyta	31.8036	38.2051	0.5434	10.3735
Zm00001d023762	Zm00001d018291	0.0	09_Poaceae	65.4244	52.8428	0.2146	2.1404
Zm00001d052621	Zm00001d007436	6e-146	12_Zea mays	89.3701	90.4382	0.0499	0.1639
Zm00001d043660	Zm00001d043179	4e-84	05_Magnoliophyta	39.5028	31.9911	0.4584	14.1519
Zm00001d048621	Zm00001d019398	0.0	09_Poaceae	52.0833	54.1126	0.2807	33.7583
Zm00001d045149	Zm00001d019053	2e-123	05_Magnoliophyta	44.2191	37.6511	0.3842	11.7094
Zm00001d018847	Zm00001d007910	7e-65	10_Panicoideae	55.4348	54.0636	0.2755	1.0648
Zm00001d024009	Zm00001d016664	0.0	01_Eukaryota	43.6482	42.4498	0.4409	63.3806
Zm00001d028680	Zm00001d006142	2e-151	05_Magnoliophyta	48.9324	48.9324	0.364	80.2459
Zm00001d037569	Zm00001d009224	1e-12	09_Poaceae	38.5965	35.2	0.4884	39.96
Zm00001d045247	Zm00001d033821	9e-20	09_Poaceae	29.9342	24.2667	0.6611	1.5969
Zm00001d053640	Zm00001d009799	2e-45	01_Eukaryota	20.983	27.3399	0.7299	58.2724
Zm00001d051573	Zm00001d049000	1e-20	05_Magnoliophyta	21.7489	23.0952	0.4105	105.7275
Zm00001d017582	Zm00001d013720	2e-109	09_Poaceae	48.7179	42.5662	0.3821	3.3143
Zm00001d046621	Zm00001d002075	4e-66	04_Tracheophyta	40.9669	30.2064	0.3085	104.5498
Zm00001d052660	Zm00001d002104	2e-17	01_Eukaryota	17.656	21.2454	0.9882	56.4312
Zm00001d052108	Zm00001d050150	2e-24	01_Eukaryota	26.7241	10.8963	0.8815	73.2108
Zm00001d039598	Zm00001d037712	2e-179	09_Poaceae	47.6864	49.3351	0.4102	1.2932
Zm00001d035115	Zm00001d005080	8e-91	03_Embryophyta	32.3577	35.5357	0.6105	52.6432
Zm00001d025023	Zm00001d023933	7e-85	06_Mesangiospermae	43.7673	41.2533	0.4041	81.6403
Zm00001d052750	Zm00001d034965	6e-156	12_Zea mays	86.7209	86.0215	0.0469	0.1779
Zm00001d053206	Zm00001d040263	1e-86	03_Embryophyta	58.7896	50	0.2862	66.8453
Zm00001d031321	Zm00001d018534	1e-34	05_Magnoliophyta	22.4401	24.5823	0.7429	86.9302
Zm00001d031561	Zm00001d006065	2e-76	09_Poaceae	51.6624	57.7143	0.2351	1.6207
Zm00001d019507	Zm00001d005478	0.0	09_Poaceae	89.2265	86.0568	0.0542	0.9135
Zm00001d048644	Zm00001d019125	2e-158	03_Embryophyta	54.4811	54.7393	0.2818	4.6438
Zm00001d046628	Zm00001d015612	2e-39	09_Poaceae	48.1081	61.8056	0.1979	1.1252
Zm00001d023476	Zm00001d023234	0.0	12_Zea mays	69.6751	84.2795	0.1163	0.2126
Zm00001d029371	Zm00001d006913	6e-62	09_Poaceae	57.967	64.1337	0.1888	16.964
Zm00001d044301	Zm00001d009747	6e-171	09_Poaceae	60.5372	69.2671	0.2055	1.8507
Zm00001d053633	Zm00001d040041	9e-87	06_Mesangiospermae	59.276	59.276	0.2324	0.9724
Zm00001d027314	Zm00001d021485	8e-99	09_Poaceae	60.5263	56.5574	0.3099	67.2127
Zm00001d036214	Zm00001d010093	8e-116	03_Embryophyta	44.0415	85.4271	0.077	0.2736
Zm00001d042196	Zm00001d022099	2e-46	03_Embryophyta	43.0168	36.3208	0.2477	196.0201
Zm00001d015618	Zm00001d004443	3e-72	04_Tracheophyta	46.3215	47.0914	0.3544	68.5955
Zm00001d026548	Zm00001d002186	2e-83	01_Eukaryota	16.1994	26.7696	0.8849	72.6196
Zm00001d043953	Zm00001d024878	2e-59	04_Tracheophyta	27.8281	18.4132	0.7427	54.5967
Zm00001d034776	Zm00001d034771	0.0	12_Zea mays	99.5255	99.5255	0.0025	0.0962
Zm00001d049365	Zm00001d006470	5e-99	05_Magnoliophyta	56.4263	51.4286	0.3114	5.7428
Zm00001d032027	Zm00001d014563	6e-65	05_Magnoliophyta	39.8119	51.004	0.3086	10.3572
Zm00001d029435	Zm00001d000074	3e-47	01_Eukaryota	17.8634	22.9213	0.9914	64.2913
Zm00001d049886	Zm00001d003081	3e-24	03_Embryophyta	25.2809	34.3511	0.7145	1.7377
Zm00001d043970	Zm00001d017458	2e-20	01_Eukaryota	20.8333	21.5385	0.8872	60.6633
Zm00001d050375	Zm00001d007446	8e-143	05_Magnoliophyta	82.8125	76.8116	0.108	73.3395
Zm00001d017700	Zm00001d014422	0.0	09_Poaceae	43.8824	42.4829	0.4083	3.0755
Zm00001d040728	Zm00001d003509	5e-93	12_Zea mays	66.1017	17.5676	0.1438	0.3657
Zm00001d009850	Zm00001d008345	4e-13	06_Mesangiospermae	71.1806	77.3585	0.1213	2.0231
Zm00001d016276	Zm00001d011741	3e-83	09_Poaceae	93.4307	93.4307	0.0258	2.243
Zm00001d023235	Zm00001d021232	2e-36	05_Magnoliophyta	20.4969	29.011	0.6725	67.2264
Zm00001d039768	Zm00001d035475	8e-38	01_Eukaryota	22.6164	26.1538	0.8923	64.4697
Zm00001d043524	Zm00001d021697	7e-17	03_Embryophyta	34.879	24.8921	0.5318	89.8415
Zm00001d048336	Zm00001d034517	0.0	09_Poaceae	83.4808	92.1824	0.0442	3.8115
Zm00001d052829	Zm00001d035767	1e-42	07_Petrosaviidae	31.9149	30.7692	0.5258	28.7804
Zm00001d040082	Zm00001d034013	3e-123	05_Magnoliophyta	48.1166	56.4637	0.2722	9.709
Zm00001d050346	Zm00001d018090	6e-61	03_Embryophyta	34.0694	26.2774	0.5978	96.6022
Zm00001d034732	Zm00001d007714	5e-112	09_Poaceae	44.6927	45.7143	0.3274	104.7917
Zm00001d022516	Zm00001d022421	1e-33	09_Poaceae	48.4848	32.4873	0.3787	165.9422
Zm00001d040617	Zm00001d009117	1e-34	12_Zea mays	93.3333	45.9016	0.013	0.5906
Zm00001d048600	Zm00001d003553	0.0	10_Panicoideae	45.7364	48.5997	0.3534	1.6604
Zm00001d052735	Zm00001d006176	1e-164	09_Poaceae	51.9393	55.6962	0.3339	1.1606
Zm00001d050529	Zm00001d025108	1e-101	09_Poaceae	41.0714	46.7005	0.4098	1.2274
Zm00001d051468	Zm00001d049545	2e-18	07_Petrosaviidae	42.5	35.9788	0.389	114.7999
Zm00001d033112	Zm00001d022276	1e-66	03_Embryophyta	20.9066	11.7647	0.8676	26.1169
Zm00001d051135	Zm00001d032715	0.0	09_Poaceae	61.2774	56.0219	0.2311	1.915
Zm00001d048954	Zm00001d042943	3e-25	01_Eukaryota	24.7978	18.2178	0.7952	3.8034
Zm00001d048447	Zm00001d030656	0.0	04_Tracheophyta	34.1014	41.7489	0.4243	23.9626
Zm00001d037835	Zm00001d010422	2e-93	11_Andropogoneae	78.7879	79.2683	0.0917	1.0439
Zm00001d048253	Zm00001d027527	0.0	12_Zea mays	93.1818	75.9259	0.0355	0.2577
Zm00001d035050	Zm00001d023945	0.0	07_Petrosaviidae	42.8951	47.5	0.3407	6.3662
Zm00001d045319	Zm00001d003396	4e-35	05_Magnoliophyta	20.5499	29.3388	0.749	4.4503
Zm00001d018939	Zm00001d007522	0.0	07_Petrosaviidae	61.2613	60.3774	0.2856	3.3375
Zm00001d029550	Zm00001d023979	5e-34	04_Tracheophyta	47.6257	48.924	0.4072	60.4376
Zm00001d043235	Zm00001d042207	2e-47	06_Mesangiospermae	41.1985	21.1538	0.4595	11.185
Zm00001d036865	Zm00001d008772	1e-69	05_Magnoliophyta	33.209	20.045	0.6528	4.7514
Zm00001d048499	Zm00001d046467	7e-15	01_Eukaryota	17.1196	17.4515	1.0038	4.5636
Zm00001d041796	Zm00001d023700	5e-23	11_Andropogoneae	63.2479	58.7302	0.2486	0.5218
Zm00001d040830	Zm00001d029828	4e-15	12_Zea mays	33.9806	49.2958	0.1247	0.1181
Zm00001d052319	Zm00001d017810	2e-107	12_Zea mays	81.1159	40.4711	0.1249	0.3183
Zm00001d040589	Zm00001d011156	8e-100	03_Embryophyta	34.2685	39.2202	0.4924	122.3231
Zm00001d024057	Zm00001d009515	9e-71	12_Zea mays	86.7924	45.098	0.0314	0.0349
Zm00001d053227	Zm00001d049777	5e-46	12_Zea mays	69.2857	27.1709	0.1876	0.5995
Zm00001d038714	Zm00001d038473	6e-17	05_Magnoliophyta	23.1746	19.9454	0.5172	101.0758
Zm00001d045310	Zm00001d014658	5e-137	02_Viridiplantae	51.005	55.0135	0.3368	30.1219
Zm00001d002229	Zm00001d002223	7e-108	12_Zea mays	97.9058	97.9058	0.0087	0.0202
Zm00001d038113	Zm00001d022576	2e-106	03_Embryophyta	17.4216	18.7406	0.9026	68.5346
Zm00001d040277	Zm00001d000194	7e-15	09_Poaceae	21.645	22.8311	0.6786	91.8394
Zm00001d031210	Zm00001d011972	8e-153	09_Poaceae	35.6219	38.5361	0.5592	72.4304
Zm00001d024500	Zm00001d014745	1e-32	06_Mesangiospermae	12.1569	13.1356	0.9075	96.9767
Zm00001d044302	Zm00001d011198	4e-17	11_Andropogoneae	56.5859	71.3147	0.175	0.4533
Zm00001d010610	Zm00001d007164	2e-43	08_commelinids	31.9569	32.13	0.7312	65.8991
Zm00001d041995	Zm00001d025260	5e-83	05_Magnoliophyta	21.8688	53.1401	0.4232	59.2207
Zm00001d039192	Zm00001d016106	3e-138	07_Petrosaviidae	43.8878	55.303	0.2569	1.8196
Zm00001d043324	Zm00001d038537	6e-97	05_Magnoliophyta	39.9002	45.1977	0.4782	69.3209
Zm00001d051382	Zm00001d014482	0.0	12_Zea mays	78.4512	78.7162	0.0747	0.3017
Zm00001d017834	Zm00001d011787	7e-131	09_Poaceae	55.3055	44.6753	0.2697	66.2727
Zm00001d026193	Zm00001d002485	0.0	11_Andropogoneae	80.1837	81.0345	0.1045	0.2427
Zm00001d038840	Zm00001d005649	3e-128	09_Poaceae	25.3623	64.8148	0.2148	1.2969
Zm00001d019040	Zm00001d007907	1e-36	01_Eukaryota	16.5316	16.5854	1.2122	19.7283
Zm00001d041073	Zm00001d035211	6e-48	05_Magnoliophyta	42.5139	56.9307	0.3046	66.9053
Zm00001d035552	Zm00001d011004	2e-87	10_Panicoideae	66.8464	73.3728	0.1048	0.7211
Zm00001d052998	Zm00001d052990	1e-64	09_Poaceae	25.7274	50.6024	0.3855	2.1283
Zm00001d052247	Zm00001d002128	2e-117	09_Poaceae	55.1155	53.871	0.3132	4.5492
Zm00001d032945	Zm00001d023907	2e-60	09_Poaceae	27.1805	44.6667	0.4302	0.9792
Zm00001d037045	Zm00001d012707	7e-89	05_Magnoliophyta	10.3916	32.093	0.7644	51.9594
Zm00001d032832	Zm00001d024873	7e-61	09_Poaceae	25.0435	28.125	0.6487	9.5878
Zm00001d043256	Zm00001d032408	0.0	09_Poaceae	48.7414	48.5194	0.3232	4.4681
Zm00001d032184	Zm00001d007186	3e-42	01_Eukaryota	17.2222	13.3047	0.8456	27.9959
Zm00001d044475	Zm00001d011349	0.0	12_Zea mays	95.7944	95.7944	0.0198	0.2995
Zm00001d003980	Zm00001d002698	0.0	09_Poaceae	64.6825	64.2576	0.2109	2.1473
Zm00001d053251	Zm00001d016521	7e-116	02_Viridiplantae	13.2214	23.3766	0.9516	5.1966
Zm00001d051480	Zm00001d014863	1e-28	06_Mesangiospermae	28.1013	25.6944	0.4598	67.39
Zm00001d034777	Zm00001d003675	5e-106	07_Petrosaviidae	28.5458	71.3004	0.1709	1.9241
Zm00001d052038	Zm00001d000291	3e-25	04_Tracheophyta	51.7964	36.887	0.235	88.5273
Zm00001d029959	Zm00001d021982	0.0	12_Zea mays	99.6154	99.6154	0.0019	0.0042
Zm00001d043071	Zm00001d004929	1e-75	03_Embryophyta	38.5075	33.6376	0.513	69.0081
Zm00001d026251	Zm00001d024378	2e-80	09_Poaceae	46.8966	47.3868	0.3204	155.4456
Zm00001d043243	Zm00001d026684	2e-46	04_Tracheophyta	29.1089	35.0835	0.4055	65.1137
Zm00001d021248	Zm00001d006180	4e-170	11_Andropogoneae	90.6716	90.6716	0.0474	0.2989
Zm00001d052091	Zm00001d052089	1e-173	12_Zea mays	73.4015	61.588	0.144	0.2874
Zm00001d038642	Zm00001d027809	2e-103	07_Petrosaviidae	52.349	50	0.3014	108.1225
Zm00001d039300	Zm00001d037771	1e-76	09_Poaceae	51.6209	47.2603	0.3267	1.3177
Zm00001d052361	Zm00001d022435	1e-16	08_commelinids	9.68037	18.7279	1.1851	5.7515
Zm00001d004242	Zm00001d004232	3e-14	09_Poaceae	37.7358	35.3982	0.6098	5.087
Zm00001d017793	Zm00001d014961	0.0	05_Magnoliophyta	45.4418	52.9412	0.288	31.8219
Zm00001d051338	Zm00001d029946	1e-73	08_commelinids	39.9635	28.113	0.4387	99.8641
Zm00001d016389	Zm00001d003695	9e-36	11_Andropogoneae	63.0273	52.588	0.1642	0.5983
Zm00001d033915	Zm00001d027810	0.0	06_Mesangiospermae	63.9922	64.6245	0.2006	2.6805
Zm00001d019552	Zm00001d004434	1e-76	03_Embryophyta	33.2604	36.1905	0.4972	19.0102
Zm00001d042612	Zm00001d002336	4e-56	12_Zea mays	39.6825	56.8182	0.2168	0.2353
Zm00001d038019	Zm00001d018395	3e-89	12_Zea mays	38	38.6768	0.4832	2.0616
Zm00001d050457	Zm00001d023277	3e-128	05_Magnoliophyta	52.381	47.4672	0.3667	3.334
Zm00001d035907	Zm00001d033378	6e-69	02_Viridiplantae	31.1245	23.8095	0.545	17.8668
Zm00001d051483	Zm00001d047959	2e-126	12_Zea mays	93.5644	84.7534	0.0371	0.0719
Zm00001d047620	Zm00001d044821	4e-66	03_Embryophyta	35.7702	38.5915	0.4668	156.14191
Zm00001d023706	Zm00001d007295	1e-17	09_Poaceae	69.7905	69.1803	0.1621	1.2151
Zm00001d048861	Zm00001d021443	3e-17	09_Poaceae	8.42697	66.1765	0.1832	1.9174
Zm00001d038864	Zm00001d009508	6e-27	05_Magnoliophyta	23.1707	14.578	0.7573	80.7614
Zm00001d054003	Zm00001d015209	0.0	12_Zea mays	91.0413	90.9884	0.0444	0.1739
Zm00001d052809	Zm00001d036401	1e-177	01_Eukaryota	42.8752	42.2886	0.4935	74.4315
Zm00001d040691	Zm00001d005199	0.0	05_Magnoliophyta	61.0266	57.3214	0.2531	4.0916
Zm00001d041416	Zm00001d039624	7e-51	05_Magnoliophyta	30.2326	47.2727	0.2777	2.7505
Zm00001d045404	Zm00001d037681	7e-45	05_Magnoliophyta	35.786	38.7681	0.48	119.5608
Zm00001d038337	Zm00001d032944	1e-26	01_Eukaryota	21.1443	23.0352	0.8601	60.0472
Zm00001d040593	Zm00001d003716	4e-66	05_Magnoliophyta	35.8056	37.037	0.4604	11.4784
Zm00001d050709	Zm00001d045957	2e-15	09_Poaceae	50.7463	29.3103	0.3474	9.9737
Zm00001d048574	Zm00001d021956	3e-108	04_Tracheophyta	2.90055	3.43699	22.7601	1.9325
Zm00001d038676	Zm00001d034205	0.0	09_Poaceae	73.7892	73.0606	0.1387	2.3595
Zm00001d037803	Zm00001d018647	0.0	11_Andropogoneae	52.256	84.8382	0.0768	0.2199
Zm00001d041283	Zm00001d015634	0.0	12_Zea mays	54.6196	52.6178	0.3325	0.3831
Zm00001d040578	Zm00001d024740	5e-80	05_Magnoliophyta	44.1441	44.9541	0.4376	4.9748
Zm00001d034194	Zm00001d005480	3e-63	03_Embryophyta	28.0899	26.8817	0.7763	60.9234
Zm00001d042907	Zm00001d041536	0.0	05_Magnoliophyta	37.0828	42.2535	0.3661	45.6213
Zm00001d037614	Zm00001d008419	3e-41	12_Zea mays	28.7037	26.1972	0.6842	1.6884
Zm00001d031614	Zm00001d000403	5e-93	07_Petrosaviidae	41.9301	37.1134	0.4387	12.5915
Zm00001d050137	Zm00001d037531	8e-179	12_Zea mays	66.8293	34.949	0.1877	0.2468
Zm00001d049326	Zm00001d007571	9e-156	05_Magnoliophyta	33.2308	40.0742	0.5414	28.4639
Zm00001d020351	Zm00001d018159	0.0	09_Poaceae	75.2887	76.1682	0.1323	2.3871
Zm00001d048532	Zm00001d027311	0.0	11_Andropogoneae	91.8224	90.553	0.0407	0.2793
Zm00001d046214	Zm00001d017215	5e-57	03_Embryophyta	22.6054	37.3418	0.5497	16.2249
Zm00001d031908	Zm00001d028232	1e-51	02_Viridiplantae	35.4369	38.8298	0.352	12.9488
Zm00001d044122	Zm00001d026371	6e-60	05_Magnoliophyta	34.4538	35.6522	0.5237	24.2038
Zm00001d012167	Zm00001d010975	7e-14	05_Magnoliophyta	22.4914	27.1967	0.6341	71.6273
Zm00001d010987	Zm00001d002075	4e-78	04_Tracheophyta	45.0777	32.6454	0.253	8.9458
Zm00001d032587	Zm00001d026421	3e-83	01_Eukaryota	24.15	22.5386	0.8864	67.8118
Zm00001d052444	Zm00001d008271	3e-139	05_Magnoliophyta	53.5545	50.6726	0.3334	4.469
Zm00001d023582	Zm00001d003643	7e-158	05_Magnoliophyta	70.8075	67.2566	0.1695	1.2005
Zm00001d042939	Zm00001d028344	2e-122	03_Embryophyta	47.2684	49.5025	0.3973	59.0474
Zm00001d049987	Zm00001d031296	1e-141	04_Tracheophyta	41.1175	37.0323	0.498	25.7871
Zm00001d035553	Zm00001d024075	2e-46	03_Embryophyta	39.916	31.9507	0.5117	82.7422
Zm00001d020848	Zm00001d005031	6e-80	12_Zea mays	100	100	0	0
Zm00001d051964	Zm00001d051959	0.0	12_Zea mays	99.6032	99.6032	0.0019	0.0009
Zm00001d035717	Zm00001d011083	2e-127	10_Panicoideae	61.0959	59.7855	0.2304	1.8565
Zm00001d015893	Zm00001d006459	0.0	01_Eukaryota	34.3851	31.575	0.6115	25.6974
Zm00001d051399	Zm00001d002693	3e-52	09_Poaceae	32.113	35.0857	0.4907	1.6005
Zm00001d033265	Zm00001d024488	3e-51	09_Poaceae	34.2222	35.7309	0.5413	79.3262
Zm00001d023225	Zm00001d012983	6e-124	06_Mesangiospermae	43.508	40.552	0.4055	107.883
Zm00001d032223	Zm00001d003311	0.0	11_Andropogoneae	89.2977	89	0.0431	0.501
Zm00001d010426	Zm00001d002871	0.0	04_Tracheophyta	52.6087	50.3467	0.3017	22.5962
Zm00001d044605	Zm00001d023768	5e-65	01_Eukaryota	32.0896	33.5938	0.5559	86.7175
Zm00001d044717	Zm00001d037289	0.0	12_Zea mays	93.7429	94.4954	0.0276	0.3365
Zm00001d043238	Zm00001d037410	4e-95	07_Petrosaviidae	42.9379	44.9704	0.3945	130.5403
Zm00001d005542	Zm00001d000021	9e-71	01_Eukaryota	32.0186	35.0254	0.6372	2.8507
Zm00001d025748	Zm00001d004621	2e-44	09_Poaceae	34.9727	39.5062	0.4902	60.6247
Zm00001d040399	Zm00001d038598	4e-67	04_Tracheophyta	39.0173	41.7957	0.4582	20.7
Zm00001d049904	Zm00001d040875	1e-62	12_Zea mays	68.0982	88.8	0.0544	0.2371
Zm00001d023579	Zm00001d004734	1e-163	09_Poaceae	55.2017	62.6506	0.2509	1.7956
Zm00001d036234	Zm00001d026636	7e-34	03_Embryophyta	35.443	32.5581	0.5657	10.8801
Zm00001d008697	Zm00001d006465	8e-85	12_Zea mays	96.0317	96.0317	0.021	0.0077
Zm00001d050910	Zm00001d017912	5e-145	09_Poaceae	66.1631	71.3355	0.1739	1.458
Zm00001d044173	Zm00001d009382	4e-63	09_Poaceae	41.9355	59.8684	0.2521	135.6826
Zm00001d037899	Zm00001d010491	1e-69	12_Zea mays	86.036	78.6008	0.0647	0.206
Zm00001d027325	Zm00001d013983	2e-57	09_Poaceae	42	35.0975	0.4581	1.4438
Zm00001d029798	Zm00001d029792	4e-177	12_Zea mays	86.4407	87.931	0.0581	0.184
Zm00001d040619	Zm00001d009116	8e-66	12_Zea mays	74.8428	82.6389	0.0854	0.4238
Zm00001d048090	Zm00001d006374	0.0	07_Petrosaviidae	69.0363	66.112	0.1934	3.2835
Zm00001d024885	Zm00001d012881	2e-109	06_Mesangiospermae	31.2329	33.0914	0.5225	108.9518
Zm00001d048850	Zm00001d048848	8e-75	12_Zea mays	97.0085	97.0085	0.0177	0.0231
Zm00001d025342	Zm00001d005976	0.0	03_Embryophyta	33.9975	47.3137	0.366	10.5173
Zm00001d051543	Zm00001d002450	3e-114	10_Panicoideae	98.7952	98.7952	0.0045	1.4394
Zm00001d053707	Zm00001d036536	5e-22	09_Poaceae	42.3077	44.6701	0.2345	9.111
Zm00001d048832	Zm00001d024795	6e-12	09_Poaceae	44.6242	46.994	0.4706	2.6981
Zm00001d032922	Zm00001d031992	1e-87	05_Magnoliophyta	35.0917	25.2893	0.3097	113.3439
