Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d048289	Zm00001d048288	2e-129	12_Zea mays	97.7564	98.0707	0.0105	0.0139
Zm00001d021686	Zm00001d021684	3e-34	05_Magnoliophyta	39.1053	38.8809	0.4407	35.3464
Zm00001d033765	Zm00001d033754	1e-127	09_Poaceae	72.0365	71.1712	0.1395	1.5058
Zm00001d034331	Zm00001d034327	1e-105	12_Zea mays	90.4762	90.0474	0.0386	0.2366
Zm00001d019086	Zm00001d019084	0.0	11_Andropogoneae	70.4887	82.5991	0.0939	0.2616
Zm00001d038605	Zm00001d038604	2e-168	09_Poaceae	56.871	52.8487	0.2756	4.0774
Zm00001d043547	Zm00001d043544	0.0	10_Panicoideae	64.7423	53.5836	0.2125	1.1755
Zm00001d044908	Zm00001d044906	0.0	12_Zea mays	96.2766	97.0509	0.0129	0.0482
Zm00001d052206	Zm00001d052205	1e-89	07_Petrosaviidae	52.6154	54.2857	0.3051	3.5002
Zm00001d048306	Zm00001d048303	2e-41	11_Andropogoneae	68.4783	63.6364	0.1906	0.4857
Zm00001d042410	Zm00001d042400	7e-79	12_Zea mays	95.9128	73.029	0.0241	0.0075
Zm00001d046714	Zm00001d046713	1e-51	10_Panicoideae	32.9377	79.2857	0.1252	1.2466
Zm00001d033571	Zm00001d033564	1e-64	10_Panicoideae	58.0247	39.1667	0.2692	1.2668
Zm00001d029589	Zm00001d029587	6e-81	12_Zea mays	92.381	78.2258	0.0304	0.091
Zm00001d052640	Zm00001d052639	2e-31	11_Andropogoneae	58.4459	51.1834	0.2469	1.4471
Zm00001d042143	Zm00001d042141	2e-79	06_Mesangiospermae	50.5988	48.1481	0.3025	127.8777
Zm00001d018855	Zm00001d018854	1e-139	10_Panicoideae	69.0217	72.3647	0.1452	1.5359
Zm00001d006263	Zm00001d006260	0.0	12_Zea mays	82.9213	90.8867	0.0421	0.1477
Zm00001d022290	Zm00001d022282	2e-114	09_Poaceae	38.2143	56.3158	0.3014	1.8538
Zm00001d035249	Zm00001d035246	8e-56	12_Zea mays	78.6585	29.7921	0.1009	0.2659
Zm00001d041173	Zm00001d041168	0.0	12_Zea mays	74.8201	80.7767	0.1179	0.3391
Zm00001d018738	Zm00001d018737	1e-61	03_Embryophyta	59.5092	57.3965	0.265	1.232
Zm00001d048682	Zm00001d048681	0.0	09_Poaceae	55.9618	61.8629	0.2342	0.7463
Zm00001d046151	Zm00001d046145	3e-17	09_Poaceae	26.7123	18.0556	0.553	78.921
Zm00001d017647	Zm00001d017646	1e-12	09_Poaceae	21.0526	35.5556	0.3741	2.602
Zm00001d023325	Zm00001d023323	0.0	12_Zea mays	74.9017	76.66	0.0585	0.0821
Zm00001d005062	Zm00001d005060	2e-48	02_Viridiplantae	13.3013	76.1468	0.1126	0.3845
Zm00001d009657	Zm00001d009653	1e-54	12_Zea mays	37.7224	88.3333	0.0859	0.0915
Zm00001d017279	Zm00001d017276	0.0	12_Zea mays	96.7832	98.2955	0.0066	0.1734
Zm00001d029906	Zm00001d029903	2e-163	10_Panicoideae	87.6866	88.015	0.0568	0.8524
Zm00001d048705	Zm00001d048703	2e-178	09_Poaceae	53.3708	53.7736	0.2965	1.9133
Zm00001d019001	Zm00001d019000	0.0	12_Zea mays	75.43	75.9901	0.1379	0.1312
Zm00001d018686	Zm00001d018681	7e-159	10_Panicoideae	51.1062	44.084	0.411	1.0257
Zm00001d040050	Zm00001d040048	1e-16	09_Poaceae	34.7561	35.8491	0.6738	78.2277
Zm00001d025395	Zm00001d025389	6e-175	12_Zea mays	69.4761	99.026	0.0046	0.0322
Zm00001d007477	Zm00001d007474	0.0	09_Poaceae	50.4373	49.7126	0.3724	1.4331
Zm00001d020794	Zm00001d020793	1e-38	09_Poaceae	43.6709	41.0714	0.3182	1.3926
Zm00001d024946	Zm00001d024943	0.0	12_Zea mays	86.3971	88.3459	0.0508	0.4183
Zm00001d042568	Zm00001d042562	2e-168	12_Zea mays	85.8462	87.4608	0.0657	0.1257
Zm00001d012785	Zm00001d012782	9e-124	09_Poaceae	50.4273	49.789	0.3532	16.2517
Zm00001d020740	Zm00001d020738	3e-96	09_Poaceae	50	49.5495	0.3413	2.9166
Zm00001d043632	Zm00001d043625	1e-109	12_Zea mays	98.4127	98.4127	0.0079	0.0217
Zm00001d038181	Zm00001d038179	2e-115	10_Panicoideae	38.8704	77.2277	0.1147	0.848
Zm00001d018705	Zm00001d018703	0.0	12_Zea mays	94.9875	94.0447	0.0297	0.0392
Zm00001d025573	Zm00001d025572	1e-148	09_Poaceae	58.3333	52.4655	0.2562	7.5678
Zm00001d031499	Zm00001d031498	2e-43	10_Panicoideae	39.1089	40.5128	0.6099	1.6546
Zm00001d053528	Zm00001d053526	4e-56	12_Zea mays	94.8529	93.4783	0.0215	0.0445
Zm00001d002208	Zm00001d002202	1e-117	12_Zea mays	53.6122	100	0	0
Zm00001d023360	Zm00001d023353	0.0	12_Zea mays	97.6744	97.9021	0.0092	0.0962
Zm00001d006488	Zm00001d006481	5e-158	09_Poaceae	32.2034	16.8142	0.5623	62.4372
Zm00001d009870	Zm00001d009868	0.0	12_Zea mays	99.3348	99.3348	0.0029	0.1843
Zm00001d040705	Zm00001d040702	2e-130	09_Poaceae	63.0435	63.2153	0.2219	3.6741
Zm00001d042279	Zm00001d042276	0.0	09_Poaceae	83.0549	83.2536	0.0757	2.3556
Zm00001d037727	Zm00001d037725	0.0	12_Zea mays	97.7492	98.7013	0.006	0.0304
Zm00001d008465	Zm00001d008457	0.0	09_Poaceae	61.7225	41.7476	0.266	2.7806
Zm00001d014542	Zm00001d014540	2e-33	12_Zea mays	43.3036	63.3987	0.365	0.701
Zm00001d035717	Zm00001d035714	6e-145	11_Andropogoneae	67.9452	70.4545	0.1653	0.8609
Zm00001d051254	Zm00001d051251	3e-62	12_Zea mays	71.6157	62.1212	0.0925	0.2309
Zm00001d051715	Zm00001d051711	3e-50	12_Zea mays	59.1954	87.2881	0.0357	0.1572
Zm00001d003791	Zm00001d003786	0.0	12_Zea mays	99.2391	97.3348	0.0033	0.0032
Zm00001d045169	Zm00001d045159	0.0	12_Zea mays	63.2159	94.7195	0.0286	0.1206
Zm00001d003434	Zm00001d003432	3e-159	09_Poaceae	33.1593	34.3243	0.5009	67.8382
Zm00001d026306	Zm00001d026303	0.0	10_Panicoideae	69.9416	71.4712	0.1794	0.5409
Zm00001d021470	Zm00001d021469	1e-177	12_Zea mays	95	10.1496	0.0212	0.028
Zm00001d017868	Zm00001d017865	9e-14	12_Zea mays	99.8921	99.8921	0.0006	0
Zm00001d014617	Zm00001d014613	9e-138	09_Poaceae	66.1074	67.931	0.1647	135.0079
Zm00001d014625	Zm00001d014623	5e-161	09_Poaceae	58.8933	58.4314	0.2174	117.2725
Zm00001d053431	Zm00001d053416	1e-136	12_Zea mays	72.9358	74.2991	0.1403	0.1721
Zm00001d041663	Zm00001d041657	3e-36	06_Mesangiospermae	32.5359	31.6279	0.643	96.789
Zm00001d036241	Zm00001d036237	1e-165	09_Poaceae	60.4839	61.9835	0.2139	39.4622
Zm00001d021511	Zm00001d021508	5e-129	12_Zea mays	99.0196	99.0196	0.0041	0.1693
Zm00001d002629	Zm00001d002626	6e-150	09_Poaceae	55.7312	56.9697	0.2614	4.9688
Zm00001d004234	Zm00001d004230	2e-163	10_Panicoideae	44.1301	38.3292	0.4753	0.9233
Zm00001d004573	Zm00001d004568	4e-125	12_Zea mays	33.0935	92.9293	0.0388	0.0592
Zm00001d019084	Zm00001d019079	0.0	12_Zea mays	91.63	92.8571	0.0331	0.1588
Zm00001d039921	Zm00001d039920	9e-140	08_commelinids	46.6151	35.4412	0.3879	9.0477
Zm00001d042209	Zm00001d042207	1e-96	11_Andropogoneae	68.5121	38.0769	0.1358	0.5345
Zm00001d021736	Zm00001d021732	0.0	09_Poaceae	56.9191	48.5523	0.2934	3.3688
Zm00001d034419	Zm00001d034418	3e-63	09_Poaceae	61.9565	59.0674	0.2266	3.1283
Zm00001d015079	Zm00001d015076	3e-40	12_Zea mays	97.5	97.5	0.0098	0.0309
Zm00001d051259	Zm00001d051254	5e-97	12_Zea mays	88.8889	73.3624	0.0531	0.1514
Zm00001d038765	Zm00001d038763	6e-68	09_Poaceae	44.3515	51.9608	0.3292	96.933
Zm00001d044099	Zm00001d044096	7e-125	12_Zea mays	40.2655	76.1506	0.0502	0.285
Zm00001d039802	Zm00001d039796	1e-104	12_Zea mays	60.0806	59.8394	0.2092	0.8478
Zm00001d025889	Zm00001d025887	0.0	09_Poaceae	64.1791	65.8774	0.1945	2.8942
Zm00001d017500	Zm00001d017499	1e-40	10_Panicoideae	34.1085	38.0952	0.5137	1.6597
Zm00001d032556	Zm00001d032548	8e-105	12_Zea mays	97.5309	97.5309	0.0097	0.0295
Zm00001d029903	Zm00001d029899	8e-129	09_Poaceae	67.4157	63.8298	0.1855	2.5871
Zm00001d029800	Zm00001d029798	0.0	12_Zea mays	96.9492	96.9492	0.0137	0.0351
Zm00001d017648	Zm00001d017646	5e-14	09_Poaceae	29.8246	37.7778	0.3751	2.6973
Zm00001d010036	Zm00001d010034	0.0	10_Panicoideae	53.7037	49.8567	0.3125	0.8574
Zm00001d002762	Zm00001d002761	7e-19	03_Embryophyta	25.448	22.5397	0.4726	123.011
Zm00001d046610	Zm00001d046604	0.0	12_Zea mays	97.7036	97.7036	0.0102	0.0123
Zm00001d048809	Zm00001d048808	1e-24	12_Zea mays	46.2406	93.1818	0.0347	0.1089
Zm00001d017045	Zm00001d017043	3e-60	10_Panicoideae	51.7699	51.5419	0.3226	0.5438
Zm00001d016262	Zm00001d016260	1e-14	09_Poaceae	63.2231	60.2362	0.206	1.513
Zm00001d003683	Zm00001d003680	0.0	12_Zea mays	97.25	100	0	0
Zm00001d018332	Zm00001d018329	0.0	09_Poaceae	50.4016	50.2	0.3073	2.0859
Zm00001d034776	Zm00001d034773	0.0	12_Zea mays	100	100	0	0
Zm00001d020754	Zm00001d020752	2e-176	09_Poaceae	48.4496	49.9002	0.314	1.85
Zm00001d025397	Zm00001d025395	5e-160	12_Zea mays	69.3548	97.9499	0.015	0.0272
Zm00001d012231	Zm00001d012229	9e-168	05_Magnoliophyta	52.2954	56.833	0.273	25.2982
Zm00001d029706	Zm00001d029703	1e-55	09_Poaceae	50.5	41.2245	0.3728	99.64
Zm00001d018877	Zm00001d018876	1e-57	12_Zea mays	75.7764	60.0985	0.1336	0.7848
Zm00001d010356	Zm00001d010344	0.0	12_Zea mays	80.9224	81.2632	0.1143	0.2361
Zm00001d021707	Zm00001d021706	1e-42	09_Poaceae	87.4074	88.0597	0.0643	64.2946
Zm00001d040731	Zm00001d040730	4e-146	06_Mesangiospermae	55.1181	50.1193	0.2956	5.0464
Zm00001d044934	Zm00001d044933	2e-137	03_Embryophyta	40.0709	40.5745	0.3629	109.874
Zm00001d025611	Zm00001d025603	1e-66	12_Zea mays	19.5695	81.3008	0.1274	0.7133
Zm00001d047548	Zm00001d047542	1e-69	12_Zea mays	96.7533	93.125	0.0103	0.1031
Zm00001d054060	Zm00001d054057	0.0	12_Zea mays	99.8092	99.8092	0.0007	0.3938
Zm00001d038424	Zm00001d038415	0.0	12_Zea mays	76.1039	72.1675	0.1226	0.2024
Zm00001d048297	Zm00001d048296	2e-121	12_Zea mays	78.2609	82.0847	0.0711	0.2677
Zm00001d024897	Zm00001d024893	5e-64	12_Zea mays	95.1456	95.1456	0.0208	0.0164
Zm00001d042140	Zm00001d042138	5e-116	08_commelinids	58.7021	65.4605	0.2	4.5957
Zm00001d024814	Zm00001d024809	2e-54	11_Andropogoneae	35.2313	34.6154	0.6043	1.6145
Zm00001d014369	Zm00001d014367	8e-171	12_Zea mays	88.946	80.8411	0.0536	0.1281
Zm00001d039923	Zm00001d039921	0.0	10_Panicoideae	78.3626	51.8375	0.1115	0.7333
Zm00001d035434	Zm00001d035428	0.0	12_Zea mays	89.3246	61.1028	0.0557	0.156
Zm00001d039970	Zm00001d039969	2e-143	09_Poaceae	68.0217	62.2829	0.168	1.3669
Zm00001d007127	Zm00001d007125	2e-12	12_Zea mays	97.8887	94.9721	0.0095	0.0131
Zm00001d039799	Zm00001d039795	1e-156	12_Zea mays	73.4513	96.139	0.0151	0.0425
Zm00001d003045	Zm00001d003044	2e-168	12_Zea mays	88.9135	79.249	0.0668	0.1368
Zm00001d021329	Zm00001d021324	0.0	09_Poaceae	68.3742	69.1441	0.1683	1.4587
Zm00001d034167	Zm00001d034165	1e-47	12_Zea mays	18.5039	94	0.0319	0.0528
Zm00001d045145	Zm00001d045141	8e-27	09_Poaceae	36.9748	47.1429	0.4002	2.478
Zm00001d020556	Zm00001d020555	6e-96	06_Mesangiospermae	45.3083	46.1749	0.415	3.5983
Zm00001d044048	Zm00001d044045	0.0	10_Panicoideae	70.1878	74.9373	0.1528	0.7536
Zm00001d042163	Zm00001d042160	5e-44	12_Zea mays	36.7589	88.5714	0.0702	0.0874
Zm00001d010269	Zm00001d010266	2e-110	09_Poaceae	20.6121	34.8554	0.6353	4.7378
Zm00001d042022	Zm00001d042019	7e-36	09_Poaceae	55.1247	56.0563	0.2616	114.1657
Zm00001d003504	Zm00001d003501	1e-90	09_Poaceae	58.159	46.3333	0.2621	1.7475
Zm00001d018709	Zm00001d018708	6e-167	10_Panicoideae	45.1786	46.593	0.3413	2.4379
Zm00001d037550	Zm00001d037547	0.0	10_Panicoideae	80.112	79.4444	0.098	0.8487
Zm00001d033616	Zm00001d000432	0.0	12_Zea mays	43.8859	52.1809	0.1595	0.2408
Zm00001d040152	Zm00001d040148	2e-27	09_Poaceae	41.7085	36.2445	0.3615	6.0951
Zm00001d042169	Zm00001d000411	6e-30	12_Zea mays	56.4246	80.1587	0.1062	0.3585
Zm00001d029388	Zm00001d029387	1e-168	10_Panicoideae	73.639	72.191	0.1276	0.8598
Zm00001d023906	Zm00001d023905	0.0	12_Zea mays	99.6894	99.6894	0.0016	0.0029
Zm00001d030316	Zm00001d030314	2e-59	10_Panicoideae	30.9771	67.7273	0.223	1.8721
Zm00001d030130	Zm00001d030127	0.0	11_Andropogoneae	79.235	80.2583	0.1261	0.314
Zm00001d011420	Zm00001d011419	0.0	09_Poaceae	67.9487	70.2652	0.1402	1.3053
Zm00001d046922	Zm00001d046921	3e-149	12_Zea mays	91.6883	89.5939	0.0338	0.4366
Zm00001d002304	Zm00001d002302	5e-33	11_Andropogoneae	58.4071	18.0328	0.2098	0.9995
Zm00001d027949	Zm00001d027947	0.0	12_Zea mays	98.8636	98.8636	0.0046	0.0393
Zm00001d024617	Zm00001d024615	2e-49	12_Zea mays	72.8155	78.125	0.1338	0.1146
Zm00001d002521	Zm00001d002520	2e-25	09_Poaceae	60.4651	52	0.2095	3.2473
Zm00001d027572	Zm00001d027571	0.0	12_Zea mays	97.995	97.995	0.0094	0.0724
Zm00001d040075	Zm00001d040071	3e-165	09_Poaceae	45.3526	49.6491	0.2997	3.0665
Zm00001d046263	Zm00001d046235	0.0	09_Poaceae	63.786	65.8174	0.1885	25.241
Zm00001d013231	Zm00001d013229	0.0	09_Poaceae	51.4851	50.4854	0.2567	1.6854
Zm00001d046881	Zm00001d046875	0.0	12_Zea mays	90.7407	82.917	0.0205	0.0659
Zm00001d047096	Zm00001d047094	4e-95	09_Poaceae	57.8014	58.4229	0.2594	2.1675
Zm00001d044588	Zm00001d044586	3e-62	12_Zea mays	69.6	60.6272	0.1907	0.2847
Zm00001d044386	Zm00001d044385	6e-19	09_Poaceae	35.3293	35.0495	0.5614	15.0545
Zm00001d002182	Zm00001d002179	1e-94	12_Zea mays	88.9968	60.4396	0.0671	0.1186
Zm00001d037875	Zm00001d037873	0.0	12_Zea mays	99.7783	99.7783	0.0009	0.1024
Zm00001d036370	Zm00001d036366	3e-42	11_Andropogoneae	70	70	0.133	1.3639
Zm00001d028164	Zm00001d028162	0.0	05_Magnoliophyta	44.8227	48.0243	0.4226	23.9445
Zm00001d023329	Zm00001d023326	0.0	12_Zea mays	85.759	66.87	0.0823	0.1311
Zm00001d016182	Zm00001d016177	3e-97	07_Petrosaviidae	51.2422	51.2422	0.3387	152.08549
Zm00001d045713	Zm00001d045708	8e-172	12_Zea mays	86.4706	89.3617	0.0572	0.2139
Zm00001d025533	Zm00001d025528	6e-135	09_Poaceae	61.0272	58.7209	0.2636	6.4572
Zm00001d006203	Zm00001d006199	0.0	12_Zea mays	92.8713	92.6877	0.0327	0.108
Zm00001d040211	Zm00001d040210	2e-20	05_Magnoliophyta	52.8571	52.8571	0.2913	1.7705
Zm00001d049781	Zm00001d049777	8e-78	09_Poaceae	38.3632	42.0168	0.4601	62.6029
Zm00001d011656	Zm00001d011654	1e-89	09_Poaceae	47.2458	48.9035	0.3033	82.9483
Zm00001d046746	Zm00001d046745	1e-19	09_Poaceae	28.5256	28.1646	0.7211	22.8616
Zm00001d011088	Zm00001d011083	2e-106	10_Panicoideae	60.3306	58.7131	0.2343	1.5827
Zm00001d049668	Zm00001d049666	2e-98	12_Zea mays	77.5956	94.0397	0.0421	0.3062
Zm00001d037384	Zm00001d037383	0.0	10_Panicoideae	62.3188	62.4481	0.2333	1.7505
Zm00001d039818	Zm00001d039817	3e-56	10_Panicoideae	57.8947	56.5217	0.226	12.6358
Zm00001d014606	Zm00001d014603	3e-168	10_Panicoideae	77.2871	76.5625	0.1115	1.0663
Zm00001d018014	Zm00001d018009	0.0	12_Zea mays	97.3037	97.3037	0.0124	0.0424
Zm00001d049532	Zm00001d049528	2e-113	12_Zea mays	59.1463	64.8829	0.2137	0.4059
Zm00001d032608	Zm00001d032605	6e-167	05_Magnoliophyta	54.2373	34.2857	0.3242	4.6187
Zm00001d033537	Zm00001d033535	1e-42	12_Zea mays	63.9752	62.8049	0.2338	0.2537
Zm00001d014737	Zm00001d014734	4e-146	09_Poaceae	56.8238	63.6111	0.239	1.9666
Zm00001d003531	Zm00001d003522	0.0	05_Magnoliophyta	64.8262	62.4016	0.1896	114.5479
Zm00001d045344	Zm00001d045341	1e-72	12_Zea mays	99.061	99.061	0.0042	0.0202
Zm00001d033248	Zm00001d033247	9e-66	12_Zea mays	98.8399	98.8399	0.0056	0.0221
Zm00001d038599	Zm00001d038598	2e-98	07_Petrosaviidae	47.6471	50.1548	0.3612	77.5901
Zm00001d027859	Zm00001d027855	2e-18	06_Mesangiospermae	53.4884	50	0.2895	47.1498
Zm00001d021744	Zm00001d021740	7e-55	09_Poaceae	41.2371	39.1198	0.4236	3.8174
Zm00001d036755	Zm00001d036752	3e-51	01_Eukaryota	5.04202	11.6505	2.8061	5.8499
Zm00001d028315	Zm00001d028312	5e-71	09_Poaceae	89.6296	37.8125	0.0524	0.1213
Zm00001d008466	Zm00001d008462	0.0	12_Zea mays	95.0464	45.0147	0.0223	0.1131
Zm00001d015239	Zm00001d015234	0.0	05_Magnoliophyta	56.5617	56.5617	0.3197	1.7247
Zm00001d049433	Zm00001d049430	8e-154	12_Zea mays	99.1228	99.1228	0.0047	0.0041
